timeStamp,tokenSymbol,hist_price
01-03-2022,COMP,120.32179502276333
01-03-2022,UST,1.003903120539144
03-03-2022,cETH,59.56557395291517
03-03-2022,WBTC,43975.53273104671
03-03-2022,cWBTC,885.801559329154
03-03-2022,CRV,2.6404671523028167
03-03-2022,CVX,21.137129836176957
03-03-2022,SPELL,0.004710787406260918
03-03-2022,3Crv,1.0204241909143326
03-03-2022,USDC,0.9996553708606641
03-03-2022,UST,1.0029770664558648
04-03-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
04-03-2022,USDT,1.0009026478001057
04-03-2022,COMP,117.38102238402409
04-03-2022,USDC,0.9993073172499783
05-03-2022,USDC,1.000158251546813
05-03-2022,USDT,1.0015430892703179
05-03-2022,cETH,52.50239888736733
05-03-2022,Dior,NO_SUCH_COIN*
05-03-2022,Cartier,NO_SUCH_COIN*
05-03-2022,IBM,NO_SUCH_COIN*
06-03-2022,IBM,NO_SUCH_COIN*
06-03-2022,Dior,NO_SUCH_COIN*
06-03-2022,Cartier,NO_SUCH_COIN*
06-03-2022,CRV,2.246064002407572
06-03-2022,CVX,17.549515423063333
06-03-2022,SPELL,0.004114982837988579
06-03-2022,USDC,1.001170627256927
06-03-2022,COMP,109.79520384124973
07-03-2022,USDC,0.9999293398593809
07-03-2022,cETH,52.67212292977384
07-03-2022,USDT,1.0009572741070856
07-03-2022,AC,0.11613383476105504
07-03-2022,BNTY,0.0007612784014608123
07-03-2022,AMD,NO_SUCH_COIN*
07-03-2022,LEGO,NO_PRICE_FOUND*
07-03-2022,Armani,NO_SUCH_COIN*
08-03-2022,Armani,NO_SUCH_COIN*
08-03-2022,AC,0.11450489982829407
08-03-2022,WBTC,38022.45957296766
08-03-2022,cWBTC,766.3665739755777
08-03-2022,LEGO,NO_PRICE_FOUND*
08-03-2022,NICKEL,NO_SUCH_COIN*
08-03-2022,Cisco,NO_SUCH_COIN*
08-03-2022,PEPSI,NO_SUCH_COIN*
08-03-2022,Boeing,NO_SUCH_COIN*
09-03-2022,PEPSI,NO_SUCH_COIN*
09-03-2022,Boeing,NO_SUCH_COIN*
09-03-2022,Cisco,NO_SUCH_COIN*
09-03-2022,WBTC,38698.56110650026
09-03-2022,USDT,1.000162522523462
09-03-2022,CRV,2.0332455030928127
09-03-2022,CVX,15.947581422530495
09-03-2022,SPELL,0.0037692067317964166
09-03-2022,3Crv,1.0204628737231103
09-03-2022,USDC,1.000084905602014
